Score,City,X,Y,Name,Type_1,City_1,FullAddres
100,Rio Rancho,-106.6968337,35.2488989,RIO RANCHO NORTH CHEVRON 300,Combination Grocery/Other,Rio Rancho,580 Unser Blvd SE
99.05,Pena Blanca,-106.3316357,35.58165252,"ROMERO'S MARKET, INC.",Medium Grocery Store,PENA BLANCA,723A STATE ROAD 22
83.84,Domingo,-106.32104,35.511217,ROSETTA'S TRADING POST,Small Grocery Store,SANTO DOMINGO,P.O. BOX 520
94.32,Santo Domingo Pueblo,-106.3528338,35.51676112,ROSETTAS TRADING POST,Small Grocery Store,SANTO DOMINGO P,TESUQUE ST PO BOX 424
95.05,Santo Domingo Pueblo,-106.3528338,35.51676112,ROSETTAS TRADING POST,Small Grocery Store,SANTO DOMINGO,24 TESUQUE
99.19,Santo Domingo Pueblo,-106.3528338,35.51676112,Santo Domingo Farmer's Market,Farmers' Market,Santo Domingo Pueblo,15 Tesuque St.
98.79,Cuba,-107.4760162,36.2165461,SAVEWAY,Supermarket,CUBA,HIGHWAY 44
100,Rio Rancho,-106.6561019,35.2399443,SMITHS 413,Super Store,Rio Rancho,1000 Rio Rancho Dr SE
99.17,Bernalillo,-106.5509025,35.30062525,T & T SUPERMART,Large Grocery Store,Bernalillo,960 S Camino del Pueblo
100,Rio Rancho,-106.652385,35.25180792,Target Store 1117,Super Store,Rio Rancho,4225 Crestview Dr SE
100,Bernalillo,-106.5491481,35.30451508,The Corner Store,Fruits/Veg Specialty,Bernalillo,866 S Camino del Pueblo
92.1,Cuba,-106.9743173,35.89496359,TOWN AND COUNTRY STORE,Medium Grocery Store,CUBA,6425 HWY. 44 MAIN
100,Sandia Park,-106.4226796,35.21772101,TRIANGLE FOOD MARKET,Small Grocery Store,Sandia Park,4 Sandia Crest Rd
98.87,Algodones,-106.4886932,35.37520782,Vigil's Beef Jerky Company,Combination Grocery/Other,Algodones,1408 Hwy 313
100,Rio Rancho,-106.6342576,35.26183437,Vitamin Cottage Natural Food Markets Inc U037,Supermarket,Rio Rancho,921 NM Highway 528 SE
100,Rio Rancho,-106.719157,35.24153546,Walgreens 5158,Combination Grocery/Other,Rio Rancho,4051 Southern Blvd SE
100,Rio Rancho,-106.69746,35.24166565,Walgreens 4187,Combination Grocery/Other,Rio Rancho,1941 Southern Blvd SE
100,Rio Rancho,-106.5763419,35.32200567,Walgreens 5732,Combination Grocery/Other,Rio Rancho,7850 Enchanted Hills Blvd NE
100,Bernalillo,-106.5433272,35.31808124,WALGREENS  2026,Combination Grocery/Other,Bernalillo,100 E Highway 550
100,Rio Rancho,-106.694979,35.27442554,Walgreens 12270,Combination Grocery/Other,Rio Rancho,2101 Northern Blvd NE
99.1,Rio Rancho,-106.6342576,35.26183437,Walmart Neighborhood Market 3517,Super Store,Rio Rancho,1115 NM Highway 528 SE
100,Rio Rancho,-106.7141105,35.22358069,Walmart SUPERCENTER 3732,Super Store,Rio Rancho,901 Unser Blvd SE
98.97,Bernalillo,-106.5776657,35.31343434,Walmart Supercenter 3731,Super Store,Bernalillo,460 NM Hwy #528
100,San Ysidro,-106.7266594,35.50185748,ZIA TRIBAL FOOD CO-OP,Small Grocery Store,Zia Pueblo,162A Zia Blvd
98.87,Santa Fe,-106.0449766,35.6357713,ABARROTES Y DULCES EL PAISANO,Small Grocery Store,Santa Fe,5984 Airport Rd
100,Santa Fe,-105.9782638,35.66203313,ALBERTSONS  910,Supermarket,Santa Fe,2006 Cerrillos Rd
100,Santa Fe,-105.9512332,35.69593238,ALBERTSONS 927,Supermarket,Santa Fe,600 N Guadalupe St
100,Santa Fe,-105.9812925,35.660458,ALBERTSONS  929,Supermarket,Santa Fe,2308 Cerrillos Rd
100,Santa Fe,-105.9562387,35.6409618,ALBERTSONS  987,Supermarket,Santa Fe,3001 S St Francis Dr
100,Santa Fe,-106.0118659,35.64106966,ALBERTSONS  986,Supermarket,Santa Fe,3542 Zafarano Dr
100,Santa Fe,-106.0118659,35.64106966,Albertsons 986,Supermarket,Santa Fe,3542 Zafarano Dr
99.05,Santa Fe,-105.95392,35.68846998,Albertsons 987,Supermarket,Santa Fe,3001 S Saint Francis Dr
98.39,Santa Fe,-105.9479907,35.67203014,ALFALFAS MARKET # 58,Super Store,SANTA FE,333 W CORDOVA RD
100,Santa Fe,-105.9954927,35.65413314,Alicias Tortilleria,Combination Grocery/Other,Santa Fe,1314 Rufina Cir
100,Santa Fe,-106.0449766,35.6357713,Amigos Latinos Store,Small Grocery Store,Santa Fe,4350 Airport Rd
98.94,Santa Fe,-105.9443108,35.68303979,BAKERY THRIFT STORE,Bakery Specialty,SANTA FE,1000 CERRILLOS RD
100,Santa Fe,-105.9754073,35.66351484,Beck & Bulow,Meat/Poultry Specialty,Santa Fe,1934 Cerrillos Rd
98.94,Santa Fe,-106.0328141,35.61405957,Big Lots 4147,Combination Grocery/Other,Santa Fe,3140 Cerrillos Rd
95,Santa Fe,-105.975219,35.66716234,Carneceria Santa Fe,Small Grocery Store,Santa Fe,"1291 San Felipe Avenue, Suite !"
96.59,Santa Fe,-105.975219,35.66716234,CARNICERIA SANTA FE,Small Grocery Store,Santa Fe,1291 San Felipe Ave Ste A
100,Espanola,-106.0628934,36.00085735,CENTER MARKET INC,Supermarket,Espanola,708D N Riverside Dr
98.79,Santa Fe,-105.971549,35.65524304,CHERRY VALLEY MARKET,Supermarket,SANTA FE,1708 LLANO ST
100,Santa Fe,-105.9919783,35.65518794,CVS Pharmacy 10227,Combination Grocery/Other,Santa Fe,2907 Cerrillos Rd
100,Santa Fe,-105.9512558,35.67323848,CVS/ PHARMACY INC 9263,Combination Grocery/Other,Santa Fe,511 W Cordova Rd
100,Santa Fe,-105.9517452,35.69108047,CVS/ PHARMACY INC 9269,Combination Grocery/Other,Santa Fe,195 Paseo de Peralta
91.05,Edgewood,-106.1869135,35.05940669,DOLLAR GENERAL 6332,Combination Grocery/Other,Edgewood,1942 Hwy 333 and S Water St
98.87,Santa Fe,-106.0449766,35.6357713,Dollar General 13200,Combination Grocery/Other,Santa Fe,5992 Airport Rd
100,Santa Fe,-105.8741512,35.54639989,Dollar General 20823,Combination Grocery/Other,Santa Fe,5 Camino Valle
100,Santa Fe,-105.9479907,35.67203014,Dollar Tree 4848,Combination Grocery/Other,Santa Fe,518 W Cordova Rd
100,Santa Fe,-106.0256127,35.6203123,Dollar Tree 5659,Combination Grocery/Other,Santa Fe,5251 Las Soleras Dr
100,Edgewood,-106.1988471,35.06489505,Dollar Tree 6042,Combination Grocery/Other,Edgewood,1 George Ct
100,Santa Fe,-106.0328141,35.61405957,Dollar Tree Plus 9110,Combination Grocery/Other,Santa Fe,4056 Cerrillos Rd
100,Santa Fe,-106.0328141,35.61405957,DOLLARTREE 8307,Combination Grocery/Other,Santa Fe,2860 Cerrillos Rd
100,Santa Fe,-105.9564934,35.6837492,DON'S FOOD STORE,Small Grocery Store,Santa Fe,928 Agua Fria St
100,Edgewood,-106.1780865,35.08124634,Edgewood Farmer's Market,Farmers' Market,Edgewood,30 El Prado Dr
91.92,Edgewood,-106.1787046,35.05620065,EDGEWOOD GROCERY,Small Grocery Store,EDGEWOOD,1945 HWY  344 (OLD HWY  66)
100,Santa Fe,-106.0241772,35.63859712,El Paisano Supermarkets 3,Combination Grocery/Other,Santa Fe,4353 Airport Rd
100,Santa Fe,-105.978355,35.66604236,El Pulgarcito Mini Market 1,Small Grocery Store,Santa Fe,1310 Osage Ave
100,Santa Fe,-106.0386499,35.63507967,El Ranchito Jerky,Combination Grocery/Other,Santa Fe,3910 Fields Ln
98.97,Santa Fe,-105.8945974,35.53395087,Eldorado Farmers' Market,Farmers' Market,Santa Fe,7 Caliente Road
99.13,Santa Fe,-105.925632,35.54423976,ELDORADO SUPERMART,Super Store,SANTA FE,7 Avenida Vista Grande
95.51,Santa Fe,-106.0449766,35.6357713,FAMILIA MEXICANA CARNICERIA #2,Medium Grocery Store,Santa Fe,4350 Airport Rd Ste 19
100,Santa Fe,-106.0449766,35.6357713,Familia Mexicana Carniceria De Araiza,Small Grocery Store,Santa Fe,4350 Airport Rd
98.87,Santa Fe,-106.0449766,35.6357713,Family Dollar 8458,Combination Grocery/Other,Santa Fe,6629 Airport Rd
100,Edgewood,-106.1988471,35.06489505,Family Dollar Store 4998,Combination Grocery/Other,Edgewood,1 George Ct
100,Chimayo,-105.9811645,36.00134751,Family Dollar Store 7919,Combination Grocery/Other,Chimayo,724 State Highway 76
96.61,Santa Fe,-105.9906695,35.84082209,Family Dollar Store 10280,Combination Grocery/Other,Santa Fe,18094 US 84/285
96.54,Santa Fe,-105.9567469,35.65820712,"Farm Fresh Produce Co., Inc",Fruits/Veg Specialty,Santa Fe,1001 Saint Francis
95,Santa Fe,-105.9554286,35.6753118,Farm Fresh Produce Company Inc,Farmers' Market,Santa Fe,1000 Pen Rd Unit H
96.83,Santa Fe,-105.9443108,35.68303979,FLOWER'S THRIFT STORE #4619,Bakery Specialty,SANTA FE,1000 CERRILLOS
100,Santa Fe,-105.9712425,35.65921549,FOOD KING 89,Super Store,Santa Fe,1700 St Michaels Dr
98.46,Santa Fe,-105.954016,35.69074001,Fresh For Less,Combination Grocery/Other,Santa Fe,1001 N St Francis Dr
100,Santa Fe,-106.0449766,35.6357713,Fresh For Less 1,Fruits/Veg Specialty,Santa Fe,5984 Airport Rd
96.67,Santa Fe,-105.9466004,35.68294511,FRIENDS OF SANTA FE AREA FARMERS,Farmers' Market,Santa Fe,430 W Manhattan Ave Ste 5
98.79,Santa Fe,-105.9304612,35.63894069,FRIENDS OF SANTA FE FARMERS MKT,Farmers' Market,SANTA FE,3229 RODEO RD
98.83,Santa Fe,-105.9401736,35.6900553,FURR'S SUPERMARKETS  890,Supermarket,SANTA FE,123 GRANT AVE
100,Santa Fe,-105.9512558,35.67323848,FURRS  888,Supermarket,Santa Fe,530 W Cordova Rd
100,Santa Fe,-105.9712425,35.65921549,FURRS  889,Supermarket,Santa Fe,1700 St Michaels Dr
100,Santa Fe,-105.9591504,35.65810367,FURRS  891,Supermarket,Santa Fe,2110 S Pacheco St
100,Santa Fe,-105.9550101,35.67589796,ITALIAN KITCHEN FRESH,Unknown,Santa Fe,1005 Pen Rd
100,Santa Fe,-105.9995683,35.65055933,ITALIAN KITCHEN FRESH BAKERY II,Bakery Specialty,Santa Fe,3281 Cerrillos Rd
98.94,Edgewood,-106.1818625,35.17093724,JOHN BROOKS VALUE WAY,Supermarket,EDGEWOOD,150 STATE RD 344
100,Santa Fe,-105.9229914,35.67785606,JOHNNIE'S CASH STORE,Small Grocery Store,Santa Fe,420 Camino Don Miguel
100,Santa Fe,-105.9649632,35.6683137,JOHNNY'S MARKET,Small Grocery Store,Santa Fe,320 Tesuque Dr
97.16,Santa Fe,-105.9313679,35.67224519,KAUNE FOODTOWN,Supermarket,Santa Fe,511 Old Santa Fe Trl
100,Santa Fe,-105.9368005,35.68982131,"KAUNE GROCERY COMPANY, INC.",Combination Grocery/Other,Santa Fe,208 Washington Ave
97.16,Santa Fe,-105.9313679,35.67224519,KAUNE'S NEIGHBORHOOD MARKET INC.,Supermarket,Santa Fe,511 Old Santa Fe Trl
100,Santa Fe,-105.9712425,35.65921549,Kmart 3301,Super Store,Santa Fe,1712 St Michaels Dr
100,Santa Fe,-105.9583535,35.68860093,LA MONTANITA FOOD COOPERATIVE,Super Store,Santa Fe,913 W Alameda St
97.95,Santa Fe,-105.9657324,35.6595025,Latinos Unidos 5,Medium Grocery Store,Santa Fe,1602 St. Michael's Dr
98.79,Santa Fe,-105.9942971,35.65997249,Latinos Unidos Mini Market 2,Small Grocery Store,Santa Fe,1242 Siler Rd
100,Santa Fe,-105.9512558,35.67323848,LOWES  88,Supermarket,Santa Fe,530 W Cordova Rd
95.73,Cerrillos,-106.1599255,35.40908723,MADRID COUNTRY STORE,Small Grocery Store,Cerrillos,14 Madrid Hts # PO247
100,Santa Fe,-105.9451128,35.69100881,Market Street 927,Supermarket,Santa Fe,600 N Guadalupe St
100,Santa Fe,-105.975219,35.66716234,MI CARNICERIA SANTA FE,Medium Grocery Store,Santa Fe,1291 San Felipe Ave
100,Santa Fe,-106.0449766,35.6357713,Mini Super Delicias,Small Grocery Store,Santa Fe,4641 Airport Rd
100,Santa Fe,-106.0449766,35.6357713,Mini Super Delicias 1,Large Grocery Store,Santa Fe,4641 Airport Rd
100,Santa Fe,-106.0449766,35.6357713,Mini Super Delicias 1,Large Grocery Store,Santa Fe,4641 Airport Rd
100,Cerrillos,-106.1551669,35.40424888,OLD BOARDING HOUSE MERCANTILE,Small Grocery Store,Madrid,2885 State Highway 14 N
100,Cerrillos,-106.1551669,35.40424888,OLD BOARDING HOUSE MERCANTILE,Small Grocery Store,Madrid,2885 State Highway 14 N
94.76,Santa Fe,-105.93789,35.690083,OPEN AIR FRUIT MARKET,Small Grocery Store,SANTA FE,RT 5 BOX 350
100,Santa Fe,-106.0328141,35.61405957,PAISANO CARNICERIA,Large Grocery Store,Santa Fe,3140 Cerrillos Rd
100,Santa Fe,-106.0241772,35.63859712,Panchitos Market,Small Grocery Store,Santa Fe,4327 Airport Rd
100,Santa Fe,-106.0241772,35.63859712,Panchitos Market,Small Grocery Store,Santa Fe,4327 Airport Rd
99.05,Santa Fe,-105.9567469,35.65820712,PAPA MURPHY'S PIZZA,Bakery Specialty,SANTA FE,3005 S ST. FRANCIS DRIVE
100,Santa Fe,-105.9562387,35.6409618,PAPA MURPHYS PIZZA,Bakery Specialty,Santa Fe,3005 S St Francis Dr
98.97,Santa Fe,-105.9567469,35.65820712,Papa Murphys Pizza,Bakery Specialty,Santa Fe,3005 S St Francis Dr
100,Santa Fe,-106.0146247,35.64898379,Papa Murphys Pizza nm0032,Bakery Specialty,Santa Fe,3201 Zafarano Dr
97.24,Santa Fe,-106.0179347,35.88634985,Pojoaque Valley Farmers Market,Farmers' Market,Santa Fe,78 Cities of Gold Rd
97.24,Santa Fe,-106.0179347,35.88634985,Pojoaque Valley Farmers Market,Farmers' Market,Santa Fe,78 Cities of Gold Rd
97.24,Santa Fe,-106.0179347,35.88634985,Pojoaque Valley Farmers Market,Farmers' Market,Santa Fe,78 Cities of Gold Rd
100,Santa Fe,-106.0241772,35.63859712,Pueblo Latino,Small Grocery Store,Santa Fe,4327 Airport Rd
96.91,Santa Fe,-106.0096223,35.88134213,PUEBLO PLAZA SUPERMARKET,Combination Grocery/Other,Santa Fe,9 W Gutierrez
100,Santa Fe,-106.0122896,35.66049286,Reunity Farm Market Stand,Fruits/Veg Specialty,Santa Fe,1829 San Ysidro Xing
100,Santa Fe,-106.009094,35.63888901,Sam's Club 6408,Super Store,Santa Fe,4201 Rodeo Rd
96.9,Santa Fe,-105.9466004,35.68294511,SANTA FE AREA FARMERS MARKET,Farmers' Market,SANTA FE,430 W MANHATTAN
96.67,Santa Fe,-105.9466004,35.68294511,SANTA FE FARMERS MARKET,Farmers' Market,Santa Fe,430 W Manhattan Ave Ste 5
100,Santa Fe,-105.9349982,35.69005844,Santa Fe Farmers Market,Farmers' Market,Santa Fe,1607 Paseo De Peralta
92.76,Santa Fe,-106.009094,35.63888901,SANTA FE SUPERMART,Supermarket,SANTA FE,2800 RODEO RD
96.72,Santa Fe,-105.9360921,35.68002884,SFCF Special Projects LLC,Food Buying Co-op,Santa Fe,501 Halona St
96.72,Santa Fe,-105.9360921,35.68002884,SFCF Special Projects LLC,Food Buying Co-op,Santa Fe,501 Halona St
100,Santa Fe,-105.9591504,35.65810367,SMITH'S FOOD & DRUG 491,Super Store,Santa Fe,2110 S Pacheco St
100,Santa Fe,-105.9812925,35.660458,SMITHS FOOD & DRUG  461,Super Store,Santa Fe,2308 Cerrillos Rd
100,Edgewood,-106.1818625,35.17093724,Smiths Food & Drug 424,Super Store,Edgewood,2B State Road 344
100,Santa Fe,-105.9742822,35.65958027,SOPHIAS CARNE SECA DE SANTA FE,Meat/Poultry Specialty,Santa Fe,1604 Saint Michaels Dr
100,Santa Fe,-105.9742822,35.65958027,SOPHIAS CARNE SECA DE SANTA FE,Meat/Poultry Specialty,Santa Fe,1604 Saint Michaels Dr
100,Santa Fe,-105.9742822,35.65958027,Sophias Carne Seca De Santa Fe,Combination Grocery/Other,Santa Fe,1604 Saint Michaels Dr
100,Santa Fe,-106.0146247,35.64898379,Sprouts Farmers Market 705,Supermarket,Santa Fe,3201 Zafarano Dr
99.03,Santa Fe,-105.9349982,35.69005844,Sprouts Farmers Market 706,Supermarket,Santa Fe,199 Paseo de Peralta
100,Santa Fe,-105.9517452,35.69108047,Sunflower Farmers Market sfe29,Super Store,Santa Fe,199 Paseo de Peralta
100,Santa Fe,-106.0146247,35.64898379,Sunflower Farmers Market SFE24,Super Store,Santa Fe,3201 Zafarano Dr
100,Santa Fe,-105.945481,35.68210852,Talin Market World Food Fare 2,Large Grocery Store,Santa Fe,505 Cerrillos Rd
100,Santa Fe,-106.0118659,35.64106966,Target Store 1034,Super Store,Santa Fe,3550 Zafarano Dr
100,Santa Fe,-105.9506928,35.68885578,THE ALAMEDA MARKET,Supermarket,Santa Fe,627 W Alameda St
100,Santa Fe,-105.9583535,35.68860093,THE MARKET PLACE,Supermarket,Santa Fe,913 W Alameda St
100,Santa Fe,-105.9512558,35.67323848,Trader Joe's 165,Supermarket,Santa Fe,530 W Cordova Rd
96.91,Santa Fe,-105.9775958,35.67332684,TRINY'S MARKET,Small Grocery Store,Santa Fe,1400 Agua Fria St
98.91,Santa Fe,-105.9639886,35.6866054,TROPICAL FRUIT & VEGETABLE,Fruits/Veg Specialty,SANTA FE,800 W ALAMEDA ST
100,Cerrillos,-106.1535835,35.40519407,Village Greengrocer,Combination Grocery/Other,Cerrillos,3 Firehouse Ln
100,Santa Fe,-105.953626,35.67530934,Vitamin Cottage Natural Food Markets Inc U020,Supermarket,Santa Fe,1090 S Saint Francis Dr
100,Santa Fe,-105.998944,35.6507544,WALGREENS 3934,Combination Grocery/Other,Santa Fe,3298 Cerrillos Rd
100,Santa Fe,-105.953626,35.67530934,WALGREENS 2900,Combination Grocery/Other,Santa Fe,1096 S St Francis Dr
100,Santa Fe,-105.9555616,35.64708169,WALGREENS  6346,Combination Grocery/Other,Santa Fe,525 W Zia Rd
100,Edgewood,-106.1923311,35.06041584,WALGREENS 7881,Combination Grocery/Other,Edgewood,5 Walker Rd
98.87,Santa Fe,-106.0449766,35.6357713,WALGREENS 12005,Combination Grocery/Other,SANTA FE,5721 AIRPORT RD
99,Santa Fe,-105.9631967,35.67161782,WALGREENS #1186 01186,Combination Grocery/Other,SANTA FE,4250 CERRILLOS ROAD
100,Santa Fe,-105.953626,35.67530934,WALGREENS #2900 02900,Combination Grocery/Other,Santa Fe,1096 S St Francis Dr
100,Santa Fe,-105.9995683,35.65055933,Walmart 829,Super Store,Santa Fe,3251 Cerrillos Rd
100,Edgewood,-106.1818625,35.17093724,Walmart Supercenter 4201,Super Store,Edgewood,66 State Road 344
98.87,Santa Fe,-106.0350576,35.61800081,Walmart Supercenter 3423,Super Store,Santa Fe,5701 Herrera Dr
100,Santa Fe,-105.953626,35.67530934,Whole Foods Market,Super Store,Santa Fe,1090 S St Francis Dr
100,Santa Fe,-105.9498082,35.67974091,WHOLE FOODS MARKET 10104,Super Store,Santa Fe,753 Cerrillos Rd
98.94,Santa Fe,-105.971549,35.65524304,WILD OATS MARKET #11,Supermarket,SANTA FE,1708 LLANO STREET
95.27,Santa Fe,-105.9443108,35.68303979,WONDER BREAD THRIFT STORE,Bakery Specialty,SANTA FE,3140 CERRILLOS RD BLD E
100,Truth or Consequences,-107.257875,33.12856949,BULLOCKS,Super Store,Truth Or Consequences,630 N Broadway St
96.61,Hillsboro,-107.5712596,32.9184153,COUNTRY BY WAYS MERCANTILE,Small Grocery Store,HILLSBORO,69 ROSA ST
99.9,Truth or Consequences,-107.2487074,33.13318099,COUNTRY MARKET,Fruits/Veg Specialty,T Or C,220 E 3rd Ave
100,Truth or Consequences,-107.2460493,33.1511152,DOLLAR GENERAL 6334,Combination Grocery/Other,Truth Or Consequences,1920 N Date St
99.17,Truth or Consequences,-107.2503486,33.12853757,Dollar General 24451,Combination Grocery/Other,Truth or Consequences,971 S Broadway
98.91,Elephant Butte,-107.2083048,33.1797969,Family Dollar 11839,Combination Grocery/Other,Elephant Butte,500 NM-195
90.26,Truth or Consequences,-107.2482537,33.14528739,Family Dollar Store 2761,Combination Grocery/Other,Truth Or Conseq,33 N Date St
100,Truth or Consequences,-107.2296156,33.13815497,FAST STOP #3,Combination Grocery/Other,Truth Or Consequences,424 E 3rd Ave
93.94,Derry,-107.2912019,32.7857764,FELIX OTERO GROCERY,Small Grocery Store,Derry,PO Box 303
100,Truth or Consequences,-107.2460493,33.1511152,FOOD BASKET # 11,Supermarket,Truth Or Consequences,1900 N Date St
93.98,Truth or Consequences,-107.2503755,33.13362376,FURRS  916,Supermarket,TRUTH OR CONSEQ,1900 N DATE
100,Caballo,-107.2995453,33.05926086,Lil Abners Store & RV Park,Medium Grocery Store,Caballo,14730 Highway 187
100,Truth or Consequences,-107.2548138,33.12856656,LITTLE SPROUT,Small Grocery Store,Truth Or Consequences,400 N Broadway St
100,Truth or Consequences,-107.2548138,33.12856656,NATURAL HEALTH SHOPPE,Small Grocery Store,Truth Or Consequences,418 N Broadway St
94.56,Truth or Consequences,-107.2915914,33.11676154,OLD FASHION MEAT MARKET,Meat/Poultry Specialty,WILLIAMSBURG,700 S BROADWAY
94.49,Truth or Consequences,-107.2915914,33.11676154,Pavel Gas Station,Combination Grocery/Other,Williamsburg,704 Broadway
99.26,Truth or Consequences,-107.2497672,33.1281102,Sierra County Farmer's Market,Farmers' Market,Truth Or Consequences,300 Riverside Drive
95.49,Truth or Consequences,-107.2542102,33.12657122,TORTILLAS DEL SOL,Small Grocery Store,T OR C,355 FOCH
99.19,Truth or Consequences,-107.2603381,33.12762612,Turtleback Oasis,Combination Grocery/Other,Truth or Consequences,520 Broadway St
99.99,Truth or Consequences,-107.2494642,33.15528355,Walmart Supercenter 4341,Super Store,Truth Or Consequences,2001 HR Ashbaugh Dr
88.4,Magdalena,-107.235658,34.11015799,ALAMO TRADING POST,Medium Grocery Store,ALAMO,HWY 169 ALAMO RESERVATION
95.72,Socorro,-106.8926899,34.06565386,BUSTAMANTE PRODUCE,Fruits/Veg Specialty,SOCORRO,318 CALIFORNIA SE
100,Bosque,-106.8091251,34.4819021,CARL'S PLACE,Small Grocery Store,Bosque,456 NM 116
100,Socorro,-106.890665,34.06003601,CASA DE PEPE,Meat/Poultry Specialty,Socorro,328 6th St N
100,Lemitar,-106.9181248,34.1672436,CHAVEZ GROCERY,Small Grocery Store,Lemitar,11 Chambon Rd
100,Lemitar,-106.9181248,34.1672436,CHAVEZ GROCERY,Small Grocery Store,Lemitar,11 Chambon Rd
100,Socorro,-106.8926899,34.06565386,COMIDAS DE NUEVO MEXICO,Small Grocery Store,Socorro,915 N California St
95.77,Socorro,-106.8926899,34.06565386,Comidas De Nuevo Mexico /Vep / LLC,Combination Grocery/Other,Socorro,915 California Ave
100,Socorro,-106.8922477,34.04696543,CONNIE'S TEXACO,Unknown,Socorro,924 Highway 85
100,Socorro,-106.8918538,34.05993481,DISCOUNT BAKERY PRODUCTS STORE,Small Grocery Store,Socorro,301 N California St
100,Socorro,-106.8929576,34.06765778,Dollar General 6928,Combination Grocery/Other,Socorro,919 N California St
100,Veguita,-106.7641519,34.52352657,DOLLAR GENERAL 18422,Combination Grocery/Other,Veguita,1407 Highway 304
98.91,Magdalena,-107.2277439,34.12263636,Dollar General 24996,Combination Grocery/Other,Magdalena,104 E First St
97.74,Socorro,-106.89394,34.02466331,Dollar Tree 5641,Combination Grocery/Other,Socorro,516 S Hwy 85
100,Socorro,-106.8931398,34.06900184,Family Dollar Store 5639,Combination Grocery/Other,Socorro,1019 N California St
96.17,Magdalena,-107.2493047,34.11483368,Family Dollar Store 8181,Combination Grocery/Other,Magdalena,907 W 1st
100,La Joya,-106.7942611,34.40122523,FIG NUTTEN FARMS BUYING CLUB,Food Buying Co-op,La Joya,420 Highway 304
100,Socorro,-106.8929576,34.06765778,FURRS  899,Supermarket,Socorro,901 N California St
100,Socorro,-106.8932387,34.07079973,GARDEN FRESH FRUIT MARKET #5,Fruits/Veg Specialty,Socorro,1012 N California St
100,San Antonio,-106.873142,33.91744828,LA TIENDA,Small Grocery Store,San Antonio,66 US Highway 380
86,Socorro,-106.886745,33.9918965,LOPEZ FARM,Fruits/Veg Specialty,LUIS LOPEZ,FARM MKT RD HOUSE 571
